medicineOfficialName,urlKusurinoShiori
ダルベポエチンアルファBS注40μgシリンジ「JCR」,https://www.rad-ar.or.jp/siori/search/result?n=47354
ダルベポエチン　アルファBS注40μgシリンジ「三和」,https://www.rad-ar.or.jp/siori/search/result?n=47315
ダルベポエチンアルファBS注5μgシリンジ「JCR」,https://www.rad-ar.or.jp/siori/search/result?n=47276
ダルベポエチン　アルファBS注5μgシリンジ「三和」,https://www.rad-ar.or.jp/siori/search/result?n=47310
ダルベポエチンアルファBS注60μgシリンジ「JCR」,https://www.rad-ar.or.jp/siori/search/result?n=47355
ダルベポエチン　アルファBS注60μgシリンジ「三和」,https://www.rad-ar.or.jp/siori/search/result?n=47316
ダルベポエチン　アルファ注10μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52453
ダルベポエチン　アルファ注10μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52445
ダルベポエチン　アルファ注10μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52593
ダルベポエチン　アルファ注120μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52459
ダルベポエチン　アルファ注120μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52451
ダルベポエチン　アルファ注120μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52599
ダルベポエチン　アルファ注15μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52454
ダルベポエチン　アルファ注15μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52446
ダルベポエチン　アルファ注15μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52594
ダルベポエチン　アルファ注180μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52460
ダルベポエチン　アルファ注180μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52452
ダルベポエチン　アルファ注180μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52600
ダルベポエチン　アルファ注20μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52455
ダルベポエチン　アルファ注20μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52447
ダルベポエチン　アルファ注20μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52595
ダルベポエチン　アルファ注30μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52456
ダルベポエチン　アルファ注30μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52448
ダルベポエチン　アルファ注30μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52596
ダルベポエチン　アルファ注40μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52457
ダルベポエチン　アルファ注40μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52449
ダルベポエチン　アルファ注40μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52597
ダルベポエチン　アルファ注5μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52425
ダルベポエチン　アルファ注5μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52424
ダルベポエチン　アルファ注5μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52592
ダルベポエチン　アルファ注60μgシリンジ「KKF」［骨髄異形成症候群に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52458
ダルベポエチン　アルファ注60μgシリンジ「KKF」［腎性貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52450
ダルベポエチン　アルファ注60μgシリンジ「KKF」［ベルズチファン投与に伴う貧血］,https://www.rad-ar.or.jp/siori/search/result?n=52598
ダルメートカプセル15,https://www.rad-ar.or.jp/siori/search/result?n=12147
ダントリウムカプセル25mg,https://www.rad-ar.or.jp/siori/search/result?n=41704
チアトンカプセル10mg,https://www.rad-ar.or.jp/siori/search/result?n=51139
チアトンカプセル5mg,https://www.rad-ar.or.jp/siori/search/result?n=51138
チアプリド細粒10%「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35964
チアプリド錠25mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=39100
チアプリド錠25mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50693
チアプリド錠25mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35962
チアプリド錠25mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=46960
チアプリド錠50mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=39101
チアプリド錠50mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50694
チアプリド錠50mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35963
チアプリド錠50mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=46961
チアミン塩化物塩酸塩注10mg「フソー」,https://www.rad-ar.or.jp/siori/search/result?n=48568
チアミン塩化物塩酸塩注20mg「フソー」,https://www.rad-ar.or.jp/siori/search/result?n=48569
チアミン塩化物塩酸塩注50mg「フソー」,https://www.rad-ar.or.jp/siori/search/result?n=48570
チアミン塩化物塩酸塩注5mg「フソー」,https://www.rad-ar.or.jp/siori/search/result?n=48567
チウラジール錠50mg,https://www.rad-ar.or.jp/siori/search/result?n=52311
チエクール点滴用0.5g,https://www.rad-ar.or.jp/siori/search/result?n=42096
チエナム筋注用0.5g,https://www.rad-ar.or.jp/siori/search/result?n=34838
チエナム点滴静注用0.5g,https://www.rad-ar.or.jp/siori/search/result?n=34841
チエナム点滴静注用キット0.5g,https://www.rad-ar.or.jp/siori/search/result?n=34842
チオラ錠100［シスチン尿症］,https://www.rad-ar.or.jp/siori/search/result?n=50015
チオラ錠100［初期老人性白内障］,https://www.rad-ar.or.jp/siori/search/result?n=50016
チオラ錠100［水銀中毒］,https://www.rad-ar.or.jp/siori/search/result?n=50386
チオラ錠100［慢性肝疾患］,https://www.rad-ar.or.jp/siori/search/result?n=50014
チガソンカプセル10,https://www.rad-ar.or.jp/siori/search/result?n=46093
チガソンカプセル25,https://www.rad-ar.or.jp/siori/search/result?n=46095
チキジウム臭化物カプセル10mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=41224
チキジウム臭化物カプセル10mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=37341
チキジウム臭化物カプセル5mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=40981
チキジウム臭化物カプセル5mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=37340
チクロピジン塩酸塩錠100mg「YD」,https://www.rad-ar.or.jp/siori/search/result?n=37398
チクロピジン塩酸塩錠100mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=35378
チクロピジン塩酸塩錠100mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=36714
チザニジン錠1mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=38141
チザニジン錠1mg「NPI」,https://www.rad-ar.or.jp/siori/search/result?n=47415
チザニジン錠1mg「杏林」,https://www.rad-ar.or.jp/siori/search/result?n=45264
チザニジン錠1mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=38822
チザニジン錠1mg「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=52219
チザニジン錠1mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=38030
チザニジン錠1mg「日医工」,https://www.rad-ar.or.jp/siori/search/result?n=36547
チスタニン糖衣錠100mg,https://www.rad-ar.or.jp/siori/search/result?n=52309
チニダゾール錠200mg「F」,https://www.rad-ar.or.jp/siori/search/result?n=38707
チニダゾール錠500mg「F」,https://www.rad-ar.or.jp/siori/search/result?n=39019
チニダゾール腟錠200mg「F」,https://www.rad-ar.or.jp/siori/search/result?n=39037
チノカプセル125,https://www.rad-ar.or.jp/siori/search/result?n=8749
チミペロン細粒1％「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=40233
チミペロン錠0.5mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=40229
チミペロン錠1mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=40230
チミペロン錠3mg「アメル」,https://www.rad-ar.or.jp/siori/search/result?n=40231
チメピジウム臭化物錠30mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=40803
チモプトールXE点眼液0.25％,https://www.rad-ar.or.jp/siori/search/result?n=9141
チモプトールXE点眼液0.5％,https://www.rad-ar.or.jp/siori/search/result?n=9142
チモプトール点眼液0.25％,https://www.rad-ar.or.jp/siori/search/result?n=9143
チモプトール点眼液0.5％,https://www.rad-ar.or.jp/siori/search/result?n=9144
チモロールXE点眼液0.25％「TS」,https://www.rad-ar.or.jp/siori/search/result?n=38080
チモロールXE点眼液0.25%「杏林」,https://www.rad-ar.or.jp/siori/search/result?n=38161
チモロールXE点眼液0.25%「ニットー」,https://www.rad-ar.or.jp/siori/search/result?n=37901
チモロールXE点眼液0.5％「TS」,https://www.rad-ar.or.jp/siori/search/result?n=38079
チモロールXE点眼液0.5%「杏林」,https://www.rad-ar.or.jp/siori/search/result?n=38166
チモロールXE点眼液0.5%「ニットー」,https://www.rad-ar.or.jp/siori/search/result?n=37902
チモロールXE点眼液0.25%「センジュ」,https://www.rad-ar.or.jp/siori/search/result?n=50997
チモロールXE点眼液0.5%「センジュ」,https://www.rad-ar.or.jp/siori/search/result?n=50998
チモロール点眼液0.25％「テイカ」,https://www.rad-ar.or.jp/siori/search/result?n=13541
チモロール点眼液0.25％「日新」,https://www.rad-ar.or.jp/siori/search/result?n=46974
チモロール点眼液0.25％「ニッテン」,https://www.rad-ar.or.jp/siori/search/result?n=46901
チモロール点眼液0.25％「ニットー」,https://www.rad-ar.or.jp/siori/search/result?n=46799
チモロール点眼液0.25%「わかもと」,https://www.rad-ar.or.jp/siori/search/result?n=45120
チモロール点眼液0.5％「テイカ」,https://www.rad-ar.or.jp/siori/search/result?n=13542
チモロール点眼液0.5％「日新」,https://www.rad-ar.or.jp/siori/search/result?n=46975
チモロール点眼液0.5％「ニッテン」,https://www.rad-ar.or.jp/siori/search/result?n=46902
チモロール点眼液0.5％「ニットー」,https://www.rad-ar.or.jp/siori/search/result?n=46801
チモロール点眼液0.5%「わかもと」,https://www.rad-ar.or.jp/siori/search/result?n=45119
チモロールPF点眼液0.25％「日点」,https://www.rad-ar.or.jp/siori/search/result?n=45252
チモロールPF点眼液0.5％「日点」,https://www.rad-ar.or.jp/siori/search/result?n=45254
チャンピックス錠0.5mg,https://www.rad-ar.or.jp/siori/search/result?n=18759
チャンピックス錠1mg,https://www.rad-ar.or.jp/siori/search/result?n=18760
注射用GHRP科研100,https://www.rad-ar.or.jp/siori/search/result?n=30143
注射用イホマイド1g,https://www.rad-ar.or.jp/siori/search/result?n=38627
注射用HCG10000単位「F」［生殖補助医療における卵胞成熟および黄体化、一般不妊における排卵誘発および黄体化］,https://www.rad-ar.or.jp/siori/search/result?n=50564
注射用HCG5000単位「F」［生殖補助医療における卵胞成熟および黄体化、一般不妊における排卵誘発および黄体化］,https://www.rad-ar.or.jp/siori/search/result?n=50563
注射用エフオーワイ100［膵炎］,https://www.rad-ar.or.jp/siori/search/result?n=45615
注射用エフオーワイ100［汎発性血管内血液凝固症］,https://www.rad-ar.or.jp/siori/search/result?n=45624
注射用エフオーワイ500,https://www.rad-ar.or.jp/siori/search/result?n=45616
注射用エラスポール100,https://www.rad-ar.or.jp/siori/search/result?n=45617
注射用エンドキサン100mg,https://www.rad-ar.or.jp/siori/search/result?n=36400
注射用エンドキサン500mg,https://www.rad-ar.or.jp/siori/search/result?n=36836
注射用サイメリン100mg,https://www.rad-ar.or.jp/siori/search/result?n=52342
注射用サイメリン50mg,https://www.rad-ar.or.jp/siori/search/result?n=52329
注射用タゴシッド200mg,https://www.rad-ar.or.jp/siori/search/result?n=50867
注射用パニマイシン100mg,https://www.rad-ar.or.jp/siori/search/result?n=40573
注射用ビクシリンS100,https://www.rad-ar.or.jp/siori/search/result?n=40592
注射用ビクシリンS500,https://www.rad-ar.or.jp/siori/search/result?n=40593
注射用フィルデシン1mg,https://www.rad-ar.or.jp/siori/search/result?n=42669
注射用フィルデシン3mg,https://www.rad-ar.or.jp/siori/search/result?n=42671
注射用フサン10,https://www.rad-ar.or.jp/siori/search/result?n=46318
注射用フサン50,https://www.rad-ar.or.jp/siori/search/result?n=46319
注射用ペニシリンGカリウム100万単位,https://www.rad-ar.or.jp/siori/search/result?n=40614
注射用ペニシリンGカリウム20万単位,https://www.rad-ar.or.jp/siori/search/result?n=40613
注射用メソトレキセート50mg,https://www.rad-ar.or.jp/siori/search/result?n=30153
注射用メソトレキセート5mg,https://www.rad-ar.or.jp/siori/search/result?n=30154
注射用レザフィリン100mg,https://www.rad-ar.or.jp/siori/search/result?n=40621
注射用ビクシリンS1000,https://www.rad-ar.or.jp/siori/search/result?n=40594
調剤用パンビタン末,https://www.rad-ar.or.jp/siori/search/result?n=43360
チョコラA筋注5万単位,https://www.rad-ar.or.jp/siori/search/result?n=30048
チョコラA錠1万単位,https://www.rad-ar.or.jp/siori/search/result?n=10651
チョコラA滴0.1万単位/滴,https://www.rad-ar.or.jp/siori/search/result?n=10652
チョコラA末1万単位/g,https://www.rad-ar.or.jp/siori/search/result?n=10653
チラーヂンS散0.01%,https://www.rad-ar.or.jp/siori/search/result?n=5355
チラーヂンS錠100μg,https://www.rad-ar.or.jp/siori/search/result?n=34568
チラーヂンS錠12.5μg,https://www.rad-ar.or.jp/siori/search/result?n=34747
チラーヂンS錠25μg,https://www.rad-ar.or.jp/siori/search/result?n=34566
チラーヂンS錠50μg,https://www.rad-ar.or.jp/siori/search/result?n=34567
チラーヂンS錠75μg,https://www.rad-ar.or.jp/siori/search/result?n=34748
チンク油「日医工」,https://www.rad-ar.or.jp/siori/search/result?n=35692
チンク油「ニッコー」,https://www.rad-ar.or.jp/siori/search/result?n=17891
チンク油（日興製薬）,https://www.rad-ar.or.jp/siori/search/result?n=10248
沈降炭酸カルシウム「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=10017
沈降炭酸カルシウム錠250mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50463
沈降炭酸カルシウム錠250mg「三和」,https://www.rad-ar.or.jp/siori/search/result?n=15126
沈降炭酸カルシウム錠500mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50464
沈降炭酸カルシウム錠500mg「三和」,https://www.rad-ar.or.jp/siori/search/result?n=15127
沈降炭酸カルシウム「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=49660
沈降破傷風トキソイド「生研」,https://www.rad-ar.or.jp/siori/search/result?n=30875
ヂアミトール消毒用液10W／V％,https://www.rad-ar.or.jp/siori/search/result?n=14767
